iso3,year,gdp
TUN,2007,38915353867
TUN,2008,44859439902
TUN,2009,43455740497
TUN,2010,46206091938
TUN,2011,48123325825
TUN,2012,47311401813
TUN,2013,48685446414
TUN,2014,50271812921
TUN,2015,45779494042
TUN,2016,44360072680
TUN,2017,42163530591
TUN,2018,42686580021
TUN,2019,41905540184
TUN,2020,42491816476
TUR,1990,150656000000
TUR,1991,151035000000
TUR,1992,159105000000
TUR,1993,180416000000
TUR,1994,130650000000
TUR,1995,169320000000
TUR,1996,181464000000
TUR,1997,189878000000
TUR,1998,275942000000
TUR,1999,256396000000
TUR,2000,274295000000
TUR,2001,201753000000
TUR,2002,240249000000
TUR,2003,314596000000
TUR,2004,408865000000
TUR,2005,506315000000
TUR,2006,557076000000
TUR,2007,681321000000
TUR,2008,770449000000
TUR,2009,649289000000
TUR,2010,776967000000
TUR,2011,838785000000
TUR,2012,880556000000
TUR,2013,957799000000
TUR,2014,938935000000
TUR,2015,864314000000
TUR,2016,869683000000
TUR,2017,858988000000
TUR,2018,778972000000
TUR,2019,761006000000
TUR,2020,720338000000
TKM,1990,3000000000
TKM,1991,2950000000
TKM,1992,3200000000
TKM,1993,3180952381
TKM,1994,2560939794
TKM,1995,2482249253
TKM,1996,2378759975
TKM,1997,2450350625
TKM,1998,2605689134
TKM,1999,2450564100
TKM,2000,2904663311
TKM,2001,3534772732
TKM,2002,4462029109
TKM,2003,5977440583
TKM,2004,6838351088
TKM,2005,8103901996
TKM,2006,10276674365
TKM,2007,12664165103
TKM,2008,19271523179
TKM,2009,20214385965
TKM,2010,22583157895
TKM,2011,29233333333
TKM,2012,35164210526
TKM,2013,39197543860
TKM,2014,43524210526
TKM,2015,35799714286
TKM,2016,36169428571
TKM,2017,37926285714
TKM,2018,40765428571
TKM,2019,45232857143
TKM,2020,45818000000
TCA,2001,358744800
TCA,2002,366707900
TCA,2003,409753600
TCA,2004,485598800
TCA,2005,578645800
TCA,2006,721891500
TCA,2007,773489700
TCA,2008,862683600
TCA,2009,703175800
TCA,2010,686787800
TCA,2011,728789600
TCA,2012,727161000
TCA,2013,754238000
TCA,2014,841070000
TCA,2015,942070000
TCA,2016,1032452000
TCA,2017,1028941663
TCA,2018,1128749005
TCA,2019,1177285212
TCA,2020,774653669.3
TUV,1990,9542900.901
TUV,1991,10127313.91
TUV,1992,10535028.14
TUV,1993,10414399.96
TUV,1994,11772610.66
TUV,1995,11922614.2
TUV,1996,13338597.33
TUV,1997,13734210.1
TUV,1998,13795146.21
TUV,1999,14800503.26
TUV,2000,15073975.53
TUV,2001,13964732.33
TUV,2002,16842672.6
TUV,2003,19456338.03
TUV,2004,22798274.98
TUV,2005,22909979.82
TUV,2006,24096875.46
TUV,2007,28450168.69
TUV,2008,31874434.86
TUV,2009,28076983.97
TUV,2010,32105408.48
TUV,2011,39196957.49
TUV,2012,39345579.47
TUV,2013,38615890.63
TUV,2014,38760982.65
TUV,2015,36811936.08
TUV,2016,41629064.22
TUV,2017,45276595.35
TUV,2018,48015259.88
TUV,2019,54123198.57
TUV,2020,51746594.31
UGA,1990,4304399310
UGA,1991,3321729160
UGA,1992,2857457762
UGA,1993,3220439044
UGA,1994,3990430447
UGA,1995,5755818842
UGA,1996,6044585327
UGA,1997,6269333313
UGA,1998,6584815847
UGA,1999,5998563258
UGA,2000,6193246837
UGA,2001,5840503869
UGA,2002,6178563591
UGA,2003,6606884275
UGA,2004,7939487548
UGA,2005,9239221763
UGA,2006,9977647683
UGA,2007,11902564495
UGA,2008,14440404132
UGA,2009,25127805567
UGA,2010,26673441431
UGA,2011,27871725241
UGA,2012,27305915911
UGA,2013,28915786517
UGA,2014,32612397257
UGA,2015,32387183730
UGA,2016,29203988696
UGA,2017,30744473841
UGA,2018,32927025620
UGA,2019,35348155095
UGA,2020,37600368240
UKR,1990,79523809524
UKR,1991,76666666667
UKR,1992,73906020558
UKR,1993,65648189144
UKR,1994,52549580265
UKR,1995,48213856469
UKR,1996,44558831005
UKR,1997,50151531592
UKR,1998,41882523345
UKR,1999,31580639554
UKR,2000,32375083935
UKR,2001,39309580983
UKR,2002,43956163612
UKR,2003,52010355753
UKR,2004,67220154164
UKR,2005,89238865119
UKR,2006,111885000000
UKR,2007,148734000000
UKR,2008,188110000000
UKR,2009,121552000000
UKR,2010,141209000000
UKR,2011,169334000000
UKR,2012,182592000000
UKR,2013,190499000000
UKR,2014,133504000000
UKR,2015,91030967789
UKR,2016,93355869404
UKR,2017,112091000000
UKR,2018,130891000000
UKR,2019,153883000000
UKR,2020,156618000000
ARE,1990,50701443748
ARE,1991,51552165622
ARE,1992,54239171888
ARE,1993,55625170253
ARE,1994,59305093980
ARE,1995,65743666576
ARE,1996,73571233996
ARE,1997,78839008445
ARE,1998,75674336283
ARE,1999,84445473111
ARE,2000,104337000000
ARE,2001,103312000000
ARE,2002,109816000000
ARE,2003,124346000000
ARE,2004,147824000000
ARE,2005,180617000000
ARE,2006,222117000000
ARE,2007,257916000000
ARE,2008,315475000000
ARE,2009,253547000000
ARE,2010,300189000000
ARE,2011,360833000000
ARE,2012,384610000000
ARE,2013,400219000000
ARE,2014,414105000000
ARE,2015,370275000000
ARE,2016,369255000000
ARE,2017,390517000000
ARE,2018,427049000000
ARE,2019,417990000000
ARE,2020,349473000000
GBR,1990,1093170000000
GBR,1991,1142800000000
GBR,1992,1179660000000
GBR,1993,1061390000000
GBR,1994,1140490000000
GBR,1995,1344240000000
GBR,1996,1419650000000
GBR,1997,1560910000000
GBR,1998,1653690000000
GBR,1999,1687830000000
GBR,2000,1665530000000
GBR,2001,1649830000000
GBR,2002,1785730000000
GBR,2003,2054420000000
GBR,2004,2421530000000
GBR,2005,2543180000000
GBR,2006,2708440000000
GBR,2007,3090510000000
GBR,2008,2929410000000
GBR,2009,2412840000000
GBR,2010,2485480000000
GBR,2011,2663810000000
GBR,2012,2707090000000
GBR,2013,2784850000000
GBR,2014,3064710000000
GBR,2015,2927910000000
GBR,2016,2689110000000
GBR,2017,2680150000000
GBR,2018,2871340000000
GBR,2019,2851410000000
GBR,2020,2697810000000
USA,1990,5963140000000
USA,1991,6158130000000
USA,1992,6520330000000
USA,1993,6858560000000
USA,1994,7287240000000
USA,1995,7639750000000
USA,1996,8073120000000
USA,1997,8577550000000
USA,1998,9062820000000
USA,1999,9631170000000
USA,2000,10251000000000
USA,2001,10581900000000
USA,2002,10929100000000
USA,2003,11456500000000
USA,2004,12217200000000
USA,2005,13039200000000
USA,2006,13815600000000
USA,2007,14474200000000
USA,2008,14769900000000
USA,2009,14478100000000
USA,2010,15049000000000
USA,2011,15599700000000
USA,2012,16254000000000
USA,2013,16880700000000
USA,2014,17608100000000
USA,2015,18295000000000
USA,2016,18804900000000
USA,2017,19612100000000
USA,2018,20656500000000
USA,2019,21521400000000
USA,2020,21323000000000
URY,1990,9298807850
URY,1991,11206176651
URY,1992,12878148791
URY,1993,15002136971
URY,1994,17474588896
URY,1995,19297663097
URY,1996,20515458114
URY,1997,23969739234
URY,1998,25385886978
URY,1999,23983945191
URY,2000,22823270892
URY,2001,20898761742
URY,2002,13606515723
URY,2003,12045638352
URY,2004,13686329890
URY,2005,17362857684
URY,2006,19741420740
URY,2007,23797773024
URY,2008,31119602539
URY,2009,32708319078
URY,2010,41950361212
URY,2011,50342406067
URY,2012,54232266359
URY,2013,61337621934
URY,2014,61496186974
URY,2015,57680327999
URY,2016,57480788380
URY,2017,65006047680
URY,2018,65344408987
URY,2019,62222387929
URY,2020,53668636568
UZB,1990,13362340338
UZB,1991,13677622222
UZB,1992,12941297376
UZB,1993,13099013836
UZB,1994,12899156991
UZB,1995,13350468917
UZB,1996,13948892216
UZB,1997,14744603774
UZB,1998,14988971211
UZB,1999,17078465982
UZB,2000,13760513969
UZB,2001,11401421329
UZB,2002,9687788513
UZB,2003,10134453435
UZB,2004,12030023548
UZB,2005,14307509839
UZB,2006,17330833853
UZB,2007,22311393928
UZB,2008,29549438884
UZB,2009,33689223673
UZB,2010,49765676402
UZB,2011,60178909297
UZB,2012,67517349212
UZB,2013,73180037915
UZB,2014,80845385809
UZB,2015,86196264755
UZB,2016,86138288644
UZB,2017,62081322740
UZB,2018,52870108215
UZB,2019,60283503705
UZB,2020,60224701297
VUT,1990,168879207.2
VUT,1991,201334169.1
VUT,1992,209088824.6
VUT,1993,200491853.2
VUT,1994,233701301.5
VUT,1995,249333250.1
VUT,1996,261370044.5
VUT,1997,272771209.1
VUT,1998,262293410.7
VUT,1999,268006972.7
VUT,2000,272014627.8
VUT,2001,257926881.7
VUT,2002,262596535.5
VUT,2003,314471413
VUT,2004,364996869.1
VUT,2005,394962433
VUT,2006,439358586.5
VUT,2007,516392922.5
VUT,2008,590748429.4
VUT,2009,592622319.1
VUT,2010,670712979.7
VUT,2011,770153588.2
VUT,2012,747839697.7
VUT,2013,758304466.2
VUT,2014,772315983.8
VUT,2015,730870803
VUT,2016,780889605.9
VUT,2017,880061833.7
VUT,2018,914736985.4
VUT,2019,936526267.6
VUT,2020,909421043.5
VEN,1990,48606952195
VEN,1991,53453444787
VEN,1992,60416519620
VEN,1993,60037460783
VEN,1994,58418666667
VEN,1995,77389487770
VEN,1996,70543211119
VEN,1997,85837678560
VEN,1998,91336763255
VEN,1999,97972842462
VEN,2000,117146000000
VEN,2001,122911000000
VEN,2002,92893587734
VEN,2003,83620628582
VEN,2004,112451000000
VEN,2005,145513000000
VEN,2006,183478000000
VEN,2007,230364000000
VEN,2008,315953000000
VEN,2009,329788000000
VEN,2010,393192000000
VEN,2011,316482000000
VEN,2012,381286000000
VEN,2013,371005000000
VEN,2014,482359000000
VNM,1990,6471740806
VNM,1991,9613369520
VNM,1992,9866990236
VNM,1993,13180953598
VNM,1994,16286433533
VNM,1995,20736164459
VNM,1996,24657470575
VNM,1997,26843700442
VNM,1998,27209602050
VNM,1999,28683659007
VNM,2000,31172518403
VNM,2001,32685198809
VNM,2002,35064105501
VNM,2003,39552513232
VNM,2004,45427854693
VNM,2005,57633255738
VNM,2006,66371664817
VNM,2007,77414425532
VNM,2008,99130304099
VNM,2009,106015000000
VNM,2010,147201000000
VNM,2011,172595000000
VNM,2012,195591000000
VNM,2013,213709000000
VNM,2014,233451000000
VNM,2015,239258000000
VNM,2016,257096000000
VNM,2017,281354000000
VNM,2018,310106000000
VNM,2019,334365000000
VNM,2020,346616000000
VIR,2002,3262000000
VIR,2003,3443000000
VIR,2004,3797000000
VIR,2005,4428000000
VIR,2006,4484000000
VIR,2007,4784000000
VIR,2008,4244000000
VIR,2009,4201000000
VIR,2010,4324000000
VIR,2011,4223000000
VIR,2012,4089000000
VIR,2013,3738000000
VIR,2014,3565000000
VIR,2015,3663000000
VIR,2016,3798000000
VIR,2017,3794000000
VIR,2018,3923000000
VIR,2019,4121000000
VIR,2020,4189000000
PSE,1994,2843300000
PSE,1995,3282800000
PSE,1996,3409600000
PSE,1997,3759800000
PSE,1998,4067800000
PSE,1999,4271200000
PSE,2000,4313600000
PSE,2001,4003700000
PSE,2002,3555800000
PSE,2003,3968000000
PSE,2004,4603100000
PSE,2005,5125700000
PSE,2006,5348300000
PSE,2007,5815700000
PSE,2008,7310400000
PSE,2009,8085700000
PSE,2010,9681500000
PSE,2011,11186100000
PSE,2012,12208400000
PSE,2013,13515500000
PSE,2014,13989700000
PSE,2015,13972400000
PSE,2016,15405400000
PSE,2017,16128000000
PSE,2018,16276600000
PSE,2019,17133500000
PSE,2020,15531700000
YEM,1990,12643821569
YEM,1991,14665445462
YEM,1992,17959367194
YEM,1993,21736802664
YEM,1994,28019483764
YEM,1995,12796345679
YEM,1996,6496163616
YEM,1997,6838298531
YEM,1998,6322175566
YEM,1999,7639325296
YEM,2000,9679316770
YEM,2001,9852990693
YEM,2002,10693430511
YEM,2003,11777532662
YEM,2004,13867634371
YEM,2005,16731566717
YEM,2006,19063143370
YEM,2007,21650528674
YEM,2008,26910855807
YEM,2009,25130278213
YEM,2010,30906749533
YEM,2011,32726417878
YEM,2012,35401331610
YEM,2013,40415233436
YEM,2014,43228585321
YEM,2015,42444490074
YEM,2016,31317825274
YEM,2017,26842229045
YEM,2018,21606160663
ZMB,1990,3285217391
ZMB,1991,3376791460
ZMB,1992,3181921788
ZMB,1993,3273505344
ZMB,1994,3656806166
ZMB,1995,3806983413
ZMB,1996,3597220962
ZMB,1997,4303288480
ZMB,1998,3537741942
ZMB,1999,3404284891
ZMB,2000,3600632111
ZMB,2001,4094441301
ZMB,2002,4193850445
ZMB,2003,4901869764
ZMB,2004,6221110219
ZMB,2005,8331870169
ZMB,2006,12756858899
ZMB,2007,14056957976
ZMB,2008,17910858638
ZMB,2009,15328342304
ZMB,2010,20265559484
ZMB,2011,23459515276
ZMB,2012,25503060420
ZMB,2013,28037239463
ZMB,2014,27141023558
ZMB,2015,21251216799
ZMB,2016,20958412538
ZMB,2017,25873601261
ZMB,2018,26311507274
ZMB,2019,23308667781
ZMB,2020,18137764931
ZWE,1990,8783816700
ZWE,1991,8641481700
ZWE,1992,6751472200
ZWE,1993,6563813300
ZWE,1994,6890675000
ZWE,1995,7111270700
ZWE,1996,8553146600
ZWE,1997,8529571600
ZWE,1998,6401968200
ZWE,1999,6858013100
ZWE,2000,6689957600
ZWE,2001,6777384700
ZWE,2002,6342116400
ZWE,2003,5727591800
ZWE,2004,5805598400
ZWE,2005,5755215200
ZWE,2006,5443896500
ZWE,2007,5291950100
ZWE,2008,4415702800
ZWE,2009,9665793300
ZWE,2010,12041655200
ZWE,2011,14101920300
ZWE,2012,17114849900
ZWE,2013,19091020000
ZWE,2014,19495519600
ZWE,2015,19963120600
ZWE,2016,20548678100
ZWE,2017,17584890937
ZWE,2018,34156069918
ZWE,2019,21832234926
ZWE,2020,21509698406
AFE,1990,251212000000
AFE,1991,273543000000
AFE,1992,239433000000
AFE,1993,240271000000
AFE,1994,243565000000
AFE,1995,273433000000
AFE,1996,272519000000
AFE,1997,288405000000
AFE,1998,268834000000
AFE,1999,265429000000
AFE,2000,287202000000
AFE,2001,260992000000
AFE,2002,267815000000
AFE,2003,355716000000
AFE,2004,442696000000
AFE,2005,516661000000
AFE,2006,580241000000
AFE,2007,665599000000
AFE,2008,713502000000
AFE,2009,715485000000
AFE,2010,849410000000
AFE,2011,945439000000
AFE,2012,952676000000
AFE,2013,963347000000
AFE,2014,979690000000
AFE,2015,899296000000
AFE,2016,829830000000
AFE,2017,940105000000
AFE,2018,1012720000000
AFE,2019,1006530000000
AFE,2020,929074000000
AFW,1990,123711000000
AFW,1991,129942000000
AFW,1992,124599000000
AFW,1993,129733000000
AFW,1994,134777000000
AFW,1995,207177000000
AFW,1996,262601000000
AFW,1997,275742000000
AFW,1998,296152000000
AFW,1999,139468000000
AFW,2000,142140000000
AFW,2001,149452000000
AFW,2002,178692000000
AFW,2003,206982000000
AFW,2004,256101000000
AFW,2005,312409000000
AFW,2006,397089000000
AFW,2007,465684000000
AFW,2008,567938000000
AFW,2009,508553000000
AFW,2010,598698000000
AFW,2011,682233000000
AFW,2012,737800000000
AFW,2013,834161000000
AFW,2014,894585000000
AFW,2015,769367000000
AFW,2016,692181000000
AFW,2017,685750000000
AFW,2018,768190000000
AFW,2019,823934000000
AFW,2020,787147000000
ARB,1990,640091000000
ARB,1991,466374000000
ARB,1992,466063000000
ARB,1993,477190000000
ARB,1994,498084000000
ARB,1995,526561000000
ARB,1996,568785000000
ARB,1997,612395000000
ARB,1998,596742000000
ARB,1999,663176000000
ARB,2000,760660000000
ARB,2001,741975000000
ARB,2002,743726000000
ARB,2003,826976000000
ARB,2004,983701000000
ARB,2005,1205600000000
ARB,2006,1434110000000
ARB,2007,1668430000000
ARB,2008,2109170000000
ARB,2009,1822780000000
ARB,2010,2154250000000
ARB,2011,2559860000000
ARB,2012,2793780000000
ARB,2013,2857870000000
ARB,2014,2905080000000
ARB,2015,2544140000000
ARB,2016,2499970000000
ARB,2017,2571050000000
ARB,2018,2865540000000
ARB,2019,2898670000000
ARB,2020,2576550000000
CSS,1990,8504276627
CSS,1991,8637254827
CSS,1992,8801288384
CSS,1993,9144076193
CSS,1994,9839199623
CSS,1995,10400848111
CSS,1996,11180259451
CSS,1997,14335075433
CSS,1998,15597595842
CSS,1999,16582093658
CSS,2000,17467367619
CSS,2001,17638376241
CSS,2002,18687788780
CSS,2003,19248879363
CSS,2004,20281937834
CSS,2005,22208371015
CSS,2006,25923714994
CSS,2007,28067234200
CSS,2008,29396279802
CSS,2009,28708191271
CSS,2010,29715534449
CSS,2011,30344564229
CSS,2012,32052386052
CSS,2013,32390809157
CSS,2014,33462282321
CSS,2015,34538256118
CSS,2016,33451252507
CSS,2017,34921587493
CSS,2018,36225416548
CSS,2019,37621010338
CSS,2020,31378030001
CEB,1990,271637000000
CEB,1991,249770000000
CEB,1992,256444000000
CEB,1993,269827000000
CEB,1994,308021000000
CEB,1995,393418000000
CEB,1996,416195000000
CEB,1997,410169000000
CEB,1998,448895000000
CEB,1999,435066000000
CEB,2000,428598000000
CEB,2001,468614000000
CEB,2002,528074000000
CEB,2003,634394000000
CEB,2004,763090000000
CEB,2005,886072000000
CEB,2006,1001640000000
CEB,2007,1265570000000
CEB,2008,1530720000000
CEB,2009,1289850000000
CEB,2010,1316550000000
CEB,2011,1454730000000
CEB,2012,1359050000000
CEB,2013,1417560000000
CEB,2014,1463820000000
CEB,2015,1293620000000
CEB,2016,1316820000000
CEB,2017,1461570000000
CEB,2018,1649010000000
CEB,2019,1674820000000
CEB,2020,1665820000000
EAR,1990,1840490000000
EAR,1991,1953000000000
EAR,1992,2145890000000
EAR,1993,2382380000000
EAR,1994,2502120000000
EAR,1995,2551500000000
EAR,1996,2767910000000
EAR,1997,2956210000000
EAR,1998,2921450000000
EAR,1999,3090570000000
EAR,2000,3377700000000
EAR,2001,3351140000000
EAR,2002,3255000000000
EAR,2003,3622990000000
EAR,2004,4210080000000
EAR,2005,4895870000000
EAR,2006,5596740000000
EAR,2007,6624830000000
EAR,2008,7460090000000
EAR,2009,7172730000000
EAR,2010,8708210000000
EAR,2011,9813800000000
EAR,2012,10261800000000
EAR,2013,10406800000000
EAR,2014,10766600000000
EAR,2015,10237000000000
EAR,2016,10537000000000
EAR,2017,11393400000000
EAR,2018,11524400000000
EAR,2019,11767700000000
EAR,2020,10981000000000
EAS,1990,4790950000000
EAS,1991,5412830000000
EAS,1992,5917240000000
EAS,1993,6619440000000
EAS,1994,7404390000000
EAS,1995,8407600000000
EAS,1996,8101500000000
EAS,1997,7743810000000
EAS,1998,6931720000000
EAS,1999,7743400000000
EAS,2000,8377360000000
EAS,2001,7789510000000
EAS,2002,7912760000000
EAS,2003,8702210000000
EAS,2004,9758440000000
EAS,2005,10411300000000
EAS,2006,11034800000000
EAS,2007,12331200000000
EAS,2008,14220100000000
EAS,2009,14630600000000
EAS,2010,17078100000000
EAS,2011,19796900000000
EAS,2012,21174200000000
EAS,2013,21411300000000
EAS,2014,22089700000000
EAS,2015,21995300000000
EAS,2016,22776000000000
EAS,2017,24329100000000
EAS,2018,26487900000000
EAS,2019,27032500000000
EAS,2020,27156500000000
EAP,1990,666707000000
EAP,1991,723516000000
EAP,1992,811406000000
EAP,1993,890618000000
EAP,1994,1071870000000
EAP,1995,1322030000000
EAP,1996,1518330000000
EAP,1997,1570610000000
EAP,1998,1433200000000
EAP,1999,1577920000000
EAP,2000,1736140000000
EAP,2001,1847120000000
EAP,2002,2044360000000
EAP,2003,2313860000000
EAP,2004,2682940000000
EAP,2005,3107690000000
EAP,2006,3742770000000
EAP,2007,4731770000000
EAP,2008,5987100000000
EAP,2009,6491260000000
EAP,2010,7900540000000
EAP,2011,9650690000000
EAP,2012,10759900000000
EAP,2013,11870100000000
EAP,2014,12800200000000
EAP,2015,13323200000000
EAP,2016,13614600000000
EAP,2017,14881100000000
EAP,2018,16640400000000
EAP,2019,17213200000000
EAP,2020,17487300000000
TEA,1990,666024000000
TEA,1991,722767000000
TEA,1992,810544000000
TEA,1993,889640000000
TEA,1994,1070670000000
TEA,1995,1320530000000
TEA,1996,1516600000000
TEA,1997,1568820000000
TEA,1998,1431580000000
TEA,1999,1576110000000
TEA,2000,1734140000000
TEA,2001,1844980000000
TEA,2002,2041980000000
TEA,2003,2311140000000
TEA,2004,2679770000000
TEA,2005,3104020000000
TEA,2006,3738300000000
TEA,2007,4726060000000
TEA,2008,5979820000000
TEA,2009,6483350000000
TEA,2010,7890860000000
TEA,2011,9638850000000
TEA,2012,10746700000000
TEA,2013,11855500000000
TEA,2014,12784500000000
TEA,2015,13306900000000
TEA,2016,13597900000000
TEA,2017,14862800000000
TEA,2018,16619900000000
TEA,2019,17192000000000
TEA,2020,17465800000000
EMU,1990,5909780000000
EMU,1991,6130270000000
EMU,1992,6751660000000
EMU,1993,6180930000000
EMU,1994,6528770000000
EMU,1995,7538490000000
EMU,1996,7628740000000
EMU,1997,6976430000000
EMU,1998,7175150000000
EMU,1999,7139950000000
EMU,2000,6517630000000
EMU,2001,6619380000000
EMU,2002,7226690000000
EMU,2003,8897550000000
EMU,2004,10202200000000
EMU,2005,10568600000000
EMU,2006,11233600000000
EMU,2007,12938400000000
EMU,2008,14226800000000
EMU,2009,13000700000000
EMU,2010,12700600000000
EMU,2011,13700800000000
EMU,2012,12695700000000
EMU,2013,13255700000000
EMU,2014,13570100000000
EMU,2015,11727100000000
EMU,2016,12025900000000
EMU,2017,12736900000000
EMU,2018,13761100000000
EMU,2019,13481100000000
EMU,2020,13155200000000
ECS,1990,8868970000000
ECS,1991,9137900000000
ECS,1992,9788830000000
ECS,1993,9001000000000
ECS,1994,9411950000000
ECS,1995,10868900000000
ECS,1996,11093800000000
ECS,1997,10521800000000
ECS,1998,10794500000000
ECS,1999,10676200000000
ECS,2000,10065900000000
ECS,2001,10168300000000
ECS,2002,11134300000000
ECS,2003,13534600000000
ECS,2004,15775500000000
ECS,2005,16780900000000
ECS,2006,18167700000000
ECS,2007,21227700000000
ECS,2008,23363300000000
ECS,2009,20545100000000
ECS,2010,21016500000000
ECS,2011,23306000000000
ECS,2012,22453700000000
ECS,2013,23455000000000
ECS,2014,23784400000000
ECS,2015,20481500000000
ECS,2016,20408600000000
ECS,2017,21652800000000
ECS,2018,23188700000000
ECS,2019,22908200000000
ECS,2020,22156500000000
ECA,1990,346941000000
ECA,1991,333725000000
ECA,1992,323228000000
ECA,1993,342532000000
ECA,1994,273361000000
ECA,1995,306497000000
ECA,1996,324892000000
ECA,1997,344755000000
ECA,1998,419694000000
ECA,1999,382649000000
ECA,2000,390255000000
ECA,2001,334433000000
ECA,2002,389029000000
ECA,2003,495996000000
ECA,2004,639129000000
ECA,2005,796047000000
ECA,2006,925984000000
ECA,2007,1165480000000
ECA,2008,1395060000000
ECA,2009,1163140000000
ECA,2010,1377630000000
ECA,2011,1566800000000
ECA,2012,1652510000000
ECA,2013,1802290000000
ECA,2014,1729710000000
ECA,2015,1507650000000
ECA,2016,1447400000000
ECA,2017,1485110000000
ECA,2018,1459980000000
ECA,2019,1488770000000
ECA,2020,1428330000000
TEC,1990,1016700000000
TEC,1991,998576000000
TEC,1992,925303000000
TEC,1993,922191000000
TEC,1994,834356000000
TEC,1995,923818000000
TEC,1996,950432000000
TEC,1997,980302000000
TEC,1998,947639000000
TEC,1999,821601000000
TEC,2000,894544000000
TEC,2001,909540000000
TEC,2002,1022700000000
TEC,2003,1258200000000
TEC,2004,1628010000000
TEC,2005,2039290000000
TEC,2006,2466360000000
TEC,2007,3172400000000
TEC,2008,3926840000000
TEC,2009,3113740000000
TEC,2010,3657870000000
TEC,2011,4450220000000
TEC,2012,4646860000000
TEC,2013,4915750000000
TEC,2014,4644400000000
TEC,2015,3627950000000
TEC,2016,3486200000000
TEC,2017,3909730000000
TEC,2018,4077640000000
TEC,2019,4159710000000
TEC,2020,3900800000000
EUU,1990,6509870000000
EUU,1991,6733630000000
EUU,1992,7392190000000
EUU,1993,6751220000000
EUU,1994,7155500000000
EUU,1995,8296090000000
EUU,1996,8431590000000
EUU,1997,7733840000000
EUU,1998,7969880000000
EUU,1999,7925840000000
EUU,2000,7276390000000
EUU,2001,7393610000000
EUU,2002,8083520000000
EUU,2003,9932130000000
EUU,2004,11418900000000
EUU,2005,11910100000000
EUU,2006,12712600000000
EUU,2007,14727500000000
EUU,2008,16295400000000
EUU,2009,14762800000000
EUU,2010,14556100000000
EUU,2011,15765200000000
EUU,2012,14641600000000
EUU,2013,15294900000000
EUU,2014,15651400000000
EUU,2015,13553900000000
EUU,2016,13888800000000
EUU,2017,14765900000000
EUU,2018,15981400000000
EUU,2019,15694100000000
EUU,2020,15381400000000
FCS,1990,550432000000
FCS,1991,386525000000
FCS,1992,345172000000
FCS,1993,351215000000
FCS,1994,353240000000
FCS,1995,431763000000
FCS,1996,466441000000
FCS,1997,522327000000
FCS,1998,536100000000
FCS,1999,400171000000
FCS,2000,468036000000
FCS,2001,458017000000
FCS,2002,446929000000
FCS,2003,470618000000
FCS,2004,596965000000
FCS,2005,755161000000
FCS,2006,945955000000
FCS,2007,1159330000000
FCS,2008,1481950000000
FCS,2009,1342730000000
FCS,2010,1593980000000
FCS,2011,1664320000000
FCS,2012,1861810000000
FCS,2013,1935540000000
FCS,2014,2053790000000
FCS,2015,1617320000000
FCS,2016,1490630000000
FCS,2017,1549710000000
FCS,2018,1735180000000
FCS,2019,1842150000000
FCS,2020,1690930000000
HPC,1990,167698000000
HPC,1991,182523000000
HPC,1992,137478000000
HPC,1993,142228000000
HPC,1994,121486000000
HPC,1995,141410000000
HPC,1996,154144000000
HPC,1997,161384000000
HPC,1998,166851000000
HPC,1999,167809000000
HPC,2000,181381000000
HPC,2001,174623000000
HPC,2002,189453000000
HPC,2003,214946000000
HPC,2004,247743000000
HPC,2005,283838000000
HPC,2006,332982000000
HPC,2007,397470000000
HPC,2008,472367000000
HPC,2009,468776000000
HPC,2010,509062000000
HPC,2011,564065000000
HPC,2012,583888000000
HPC,2013,655856000000
HPC,2014,694344000000
HPC,2015,667302000000
HPC,2016,674512000000
HPC,2017,724758000000
HPC,2018,774607000000
HPC,2019,803356000000
HPC,2020,811360000000
HIC,1990,19577000000000
HIC,1991,20659800000000
HIC,1992,22119200000000
HIC,1993,22272100000000
HIC,1994,23818700000000
HIC,1995,26430000000000
HIC,1996,26643700000000
HIC,1997,26208200000000
HIC,1998,26174100000000
HIC,1999,27403900000000
HIC,2000,28036700000000
HIC,2001,27811100000000
HIC,2002,29022800000000
HIC,2003,32575000000000
HIC,2004,36387600000000
HIC,2005,38623900000000
HIC,2006,40986100000000
HIC,2007,45098600000000
HIC,2008,48338200000000
HIC,2009,44940300000000
HIC,2010,47340300000000
HIC,2011,51525000000000
HIC,2012,51710000000000
HIC,2013,52439900000000
HIC,2014,53310200000000
HIC,2015,49773100000000
HIC,2016,50737200000000
HIC,2017,53336800000000
HIC,2018,56684600000000
HIC,2019,57218300000000
HIC,2020,55791100000000
IBD,1990,3560300000000
IBD,1991,3448770000000
IBD,1992,3624580000000
IBD,1993,3934210000000
IBD,1994,4339190000000
IBD,1995,4916950000000
IBD,1996,5368910000000
IBD,1997,5694530000000
IBD,1998,5541400000000
IBD,1999,5397560000000
IBD,2000,5873250000000
IBD,2001,5954920000000
IBD,2002,6043650000000
IBD,2003,6788180000000
IBD,2004,8085420000000
IBD,2005,9658000000000
IBD,2006,11453300000000
IBD,2007,14221800000000
IBD,2008,17060900000000
IBD,2009,16541800000000
IBD,2010,20112000000000
IBD,2011,23807300000000
IBD,2012,25304700000000
IBD,2013,26693500000000
IBD,2014,27592800000000
IBD,2015,25838400000000
IBD,2016,26027800000000
IBD,2017,28745200000000
IBD,2018,30579300000000
IBD,2019,31246600000000
IBD,2020,30103900000000
IBT,1990,3938240000000
